order_id,customer_id,customer_country,product_id,product_category,product_price,quantity,order_date
2565,1196,Perú,3249,Mascotas,56.52,8,2024-12-06
2566,4487,Argentina,3822,Mascotas,454.82,8,2023-05-30
2567,3485,Ecuador,3630,Tecnología,383.7,9,2023-03-30
2568,3000,Chile,3766,Deportes,500.47,4,2024-10-21
2569,4842,Ecuador,3147,Belleza,188.7,7,2023-10-02
2570,1712,México,3221,Hogar,496.85,8,2023-10-24
2571,1393,Colombia,2427,Belleza,469.15,6,2023-07-07
2572,2954,Colombia,2374,Mascotas,470.81,3,2023-03-15
2573,3928,Ecuador,3353,Tecnología,318.17,9,2023-10-19
2574,3714,Chile,3035,Belleza,570.69,8,2024-07-14
2575,2166,Ecuador,3856,Deportes,277.02,3,2024-02-15
2576,1302,Colombia,3909,Hogar,133.45,2,2024-12-07
2577,2247,Ecuador,3243,Juguetería,459.05,4,2023-07-04
2578,3263,Colombia,3490,Deportes,207.45,7,2024-05-12
2579,1479,Perú,3341,Ropa,237.28,5,2023-07-21
2580,3595,Chile,3947,Ropa,205.97,5,2023-08-02
2581,3153,México,2441,Deportes,177.34,5,2024-09-05
2582,3115,Perú,2456,Deportes,615.98,3,2024-02-21
2583,4059,Ecuador,2454,Juguetería,206.9,2,2024-08-23
2584,4215,Chile,2644,Tecnología,496.33,9,2023-07-02
2585,3525,Perú,3437,Belleza,5.97,7,2024-07-27
2586,4570,Ecuador,2580,Tecnología,607.37,7,2023-04-07
2587,1537,Colombia,2573,Mascotas,554.84,1,2023-05-05
2588,2372,Argentina,3398,Mascotas,546.4,9,2023-02-16
2589,2297,Perú,2313,Ropa,237.07,7,2023-05-28
2590,2280,Ecuador,2510,Ropa,128.17,1,2024-07-06
2591,4042,Ecuador,2877,Mascotas,411.16,7,2023-08-21
2592,4720,Argentina,2605,Mascotas,414.81,9,2023-06-30
2593,1637,México,2248,Belleza,488.85,5,2024-03-16
2594,4673,Ecuador,2150,Belleza,374.12,2,2024-08-17
2595,1394,España,3482,Deportes,162.98,8,2023-12-27
2596,2530,Ecuador,2466,Hogar,100.29,5,2024-10-21
2597,4271,Argentina,2571,Tecnología,337.76,6,2023-01-06
2598,1959,Colombia,2561,Tecnología,500.0,4,2023-12-23
2599,2913,México,3538,Deportes,85.86,2,2023-04-26
2600,1272,Colombia,3100,Mascotas,534.36,1,2024-10-08
2601,4522,Perú,2790,Deportes,99.66,1,2024-10-20
2602,1928,Perú,3111,Ropa,613.88,4,2023-03-18
2603,1267,México,3002,Juguetería,218.14,9,2023-12-10
2604,4354,España,3134,Ropa,550.66,4,2024-08-01
2605,4165,España,3669,Hogar,580.97,6,2024-09-01
2606,4837,Colombia,2830,Tecnología,416.17,7,2024-10-19
2607,4412,España,3565,Tecnología,518.0,6,2024-10-29
2608,2873,Argentina,3905,Ropa,282.78,6,2023-09-24
2609,4555,Argentina,2620,Hogar,424.86,4,2023-11-17
2610,4679,Ecuador,2151,Belleza,434.51,3,2024-03-22
2611,3913,España,2457,Tecnología,142.16,7,2023-02-01
2612,3688,Chile,3977,Hogar,66.63,1,2023-09-16
2613,3535,Colombia,3257,Hogar,477.67,2,2023-07-28
2614,2380,México,3349,Mascotas,609.87,4,2024-06-26
2615,4724,Perú,2830,Tecnología,108.03,6,2024-02-06
2616,3267,Argentina,3585,Ropa,674.46,4,2023-04-15
2617,2698,España,2400,Belleza,644.2,9,2023-10-02
2618,2888,Ecuador,2199,Mascotas,639.19,3,2024-03-22
2619,3722,México,2420,Juguetería,510.01,5,2024-07-21
2620,2472,Perú,3662,Juguetería,319.48,2,2023-07-23
2621,4070,Ecuador,3705,Belleza,84.11,4,2023-08-26
2622,4891,México,2202,Tecnología,213.86,5,2023-11-30
2623,1129,Argentina,2768,Juguetería,22.81,1,2024-05-01
2624,3207,Ecuador,3845,Belleza,323.46,5,2024-01-23
2625,4045,Colombia,2654,Deportes,571.16,8,2024-02-05
2626,3377,México,2968,Ropa,655.48,3,2023-03-11
2627,2927,México,2484,Hogar,391.91,8,2024-05-13
2628,2293,México,3257,Hogar,450.06,5,2023-03-04
2629,3982,México,3407,Hogar,390.45,3,2023-02-26
2630,2028,España,2438,Mascotas,671.38,7,2023-02-06
2631,4401,Perú,3685,Belleza,217.93,4,2024-03-30
2632,1513,España,2500,Deportes,225.01,3,2023-11-06
2633,2875,Ecuador,3276,Ropa,138.9,8,2023-05-09
2634,4962,México,3224,Hogar,190.19,5,2024-05-30
2635,3330,Perú,2262,Belleza,139.16,8,2024-01-08
2636,3407,Chile,2007,Belleza,208.19,4,2024-10-01
2637,2490,Chile,3641,Deportes,224.23,7,2023-11-14
2638,2376,Ecuador,3443,Deportes,618.49,5,2024-12-24
2639,3104,México,2951,Hogar,695.46,6,2023-12-13
2640,1631,España,2269,Hogar,53.59,9,2023-12-31
2641,2003,Ecuador,3290,Ropa,65.03,3,2023-02-19
2642,3734,México,2421,Mascotas,31.9,5,2023-01-15
2643,3634,Colombia,3606,Deportes,41.87,7,2024-07-02
2644,2599,Ecuador,2570,Belleza,443.4,6,2023-11-25
2645,3445,Chile,2217,Deportes,389.15,4,2024-01-16
2646,2324,Colombia,2090,Tecnología,674.5,6,2024-12-11
2647,3349,Chile,3672,Belleza,694.76,5,2023-10-17
2648,3155,Perú,2483,Juguetería,352.7,3,2023-06-05
2649,4235,Argentina,3389,Tecnología,693.29,5,2023-12-07
2650,3261,España,3895,Tecnología,634.2,7,2024-12-11
2651,4139,México,2427,Juguetería,243.93,3,2024-10-03
2652,4589,España,3065,Tecnología,475.19,3,2023-12-04
2653,4807,Ecuador,2181,Hogar,13.09,9,2023-12-08
2654,4049,Colombia,2944,Ropa,62.69,5,2024-06-13
2655,1180,Ecuador,2473,Tecnología,454.09,1,2023-03-03
2656,1186,Argentina,2563,Belleza,16.47,4,2023-02-03
2657,4149,México,3612,Belleza,561.17,4,2024-06-01
2658,2278,Ecuador,2221,Tecnología,219.21,1,2024-09-14
2659,1567,Colombia,3429,Hogar,244.89,5,2023-09-24
2660,2939,Colombia,3276,Belleza,31.82,9,2024-10-26
2661,3998,Argentina,3349,Mascotas,542.68,3,2023-06-03
2662,1187,México,3793,Mascotas,275.37,1,2023-01-01
2663,3379,Perú,2027,Mascotas,610.31,1,2023-10-08
2664,3050,España,3463,Mascotas,199.74,6,2024-01-09
2665,1183,Chile,3302,Tecnología,609.87,5,2024-01-28
2666,2539,México,3736,Deportes,692.1,9,2024-03-11
2667,1156,Ecuador,3839,Deportes,620.71,6,2023-12-04
2668,3537,Argentina,2240,Deportes,47.73,3,2023-10-21
2669,1506,España,2181,Mascotas,278.69,2,2023-06-26
2670,1485,Argentina,3599,Tecnología,563.09,4,2023-06-18
2671,3789,Ecuador,3763,Juguetería,478.31,6,2024-11-24
2672,4809,México,3932,Hogar,596.86,3,2023-04-04
2673,3441,Argentina,3511,Deportes,508.08,2,2023-08-25
2674,2497,Chile,2606,Belleza,442.45,8,2023-04-16
2675,3853,Ecuador,2722,Hogar,77.25,1,2024-08-12
2676,1557,Chile,3643,Belleza,147.83,7,2024-01-09
2677,3735,Colombia,3716,Tecnología,215.25,4,2023-09-05
2678,4379,España,3564,Belleza,537.06,3,2024-03-30
2679,1327,Ecuador,2680,Deportes,447.69,3,2023-11-05
2680,1358,Perú,3226,Deportes,136.05,2,2024-12-31
2681,3985,Colombia,3297,Tecnología,79.68,5,2024-01-23
2682,1370,España,2962,Mascotas,15.08,7,2024-11-24
2683,1693,Colombia,2451,Deportes,252.97,7,2023-10-27
2684,1813,México,3869,Ropa,425.8,2,2023-03-03
2685,1910,Chile,2724,Tecnología,648.89,7,2024-12-02
2686,3073,España,2338,Mascotas,131.09,8,2023-08-29
2687,2466,Ecuador,2375,Juguetería,536.42,7,2023-09-30
2688,1420,Chile,2604,Juguetería,434.17,9,2023-08-16
2689,3245,Colombia,3231,Hogar,607.0,8,2024-04-25
2690,1866,Perú,3852,Hogar,665.91,5,2024-03-30
2691,3491,Argentina,2254,Mascotas,499.69,4,2024-10-30
2692,1618,España,2942,Mascotas,134.31,2,2023-08-28
2693,3331,España,2085,Belleza,541.19,8,2023-06-18
2694,4285,Chile,3734,Juguetería,319.24,8,2024-11-09
2695,4505,Ecuador,3260,Ropa,316.32,5,2023-12-16
2696,1896,Argentina,2852,Juguetería,522.65,1,2024-11-03
2697,4487,España,3806,Deportes,521.8,1,2024-06-19
2698,3869,España,3762,Mascotas,149.62,2,2023-10-29
2699,3388,Ecuador,2868,Juguetería,566.58,2,2024-05-08
2700,1495,Colombia,3705,Tecnología,266.92,8,2023-11-20
2701,3225,Chile,2914,Deportes,127.09,1,2024-01-18
2702,1966,Argentina,2071,Tecnología,426.84,2,2023-10-30
2703,2045,Perú,2723,Belleza,557.54,8,2023-03-11
2704,1505,Perú,3813,Belleza,407.48,6,2024-03-23
2705,3309,Colombia,2477,Belleza,117.76,6,2024-05-25
2706,4390,Perú,2880,Mascotas,380.25,7,2023-05-15
2707,1949,México,2676,Deportes,509.31,3,2023-01-04
2708,2633,Ecuador,2642,Belleza,183.88,5,2023-12-03
2709,1974,Colombia,2770,Mascotas,155.59,2,2024-03-31
2710,1540,Perú,2993,Belleza,278.82,8,2023-05-13
2711,3555,Argentina,2699,Juguetería,270.97,9,2023-02-22
2712,2667,Ecuador,3966,Belleza,518.7,1,2023-06-15
2713,4977,Colombia,3307,Tecnología,684.47,9,2023-09-07
2714,3917,Colombia,2394,Hogar,209.12,4,2023-09-03
2715,3744,Chile,2391,Deportes,651.66,2,2023-03-25
2716,1899,México,3386,Deportes,597.03,5,2023-11-17
2717,2681,Argentina,3630,Ropa,78.28,8,2024-01-02
2718,2472,Ecuador,2551,Tecnología,486.99,5,2023-08-18
2719,3540,Ecuador,3403,Deportes,51.52,5,2023-05-19
2720,1351,España,3925,Mascotas,245.41,4,2023-09-10
2721,2396,Colombia,3434,Tecnología,21.97,2,2024-12-05
2722,3429,México,2358,Hogar,106.71,8,2024-12-02
2723,3137,España,2170,Deportes,163.18,5,2024-02-19
2724,4411,España,3357,Mascotas,524.47,9,2023-08-09
2725,4175,Argentina,3451,Deportes,677.19,7,2024-06-13
2726,2903,Argentina,3278,Juguetería,537.49,7,2023-04-16
2727,2378,Ecuador,3269,Mascotas,612.05,2,2023-12-09
2728,3565,Ecuador,2792,Tecnología,300.17,3,2024-08-28
2729,2305,Perú,3424,Ropa,124.93,4,2024-05-14
2730,4786,México,3750,Mascotas,554.76,7,2024-04-18
2731,1095,España,3881,Deportes,159.85,4,2024-12-09
2732,4691,Colombia,3966,Ropa,222.48,4,2024-02-11
2733,2142,Perú,3336,Ropa,38.48,3,2024-01-31
2734,3109,España,3120,Tecnología,342.37,7,2024-03-03
2735,3440,Ecuador,2397,Ropa,501.15,2,2024-06-17
2736,1373,España,3217,Deportes,647.07,9,2023-11-16
2737,2474,Argentina,3289,Deportes,657.51,3,2023-05-10
2738,4612,Argentina,3643,Deportes,688.45,1,2024-10-13
2739,1894,Ecuador,2747,Belleza,529.75,3,2023-07-29
2740,4424,Argentina,2833,Juguetería,108.98,2,2024-05-28
2741,2489,Colombia,3305,Belleza,37.98,4,2023-01-03
2742,1305,Ecuador,2383,Belleza,386.13,1,2024-01-02
2743,2530,Chile,3407,Mascotas,365.94,8,2024-05-17
2744,2098,México,3192,Ropa,340.27,2,2023-04-04
2745,2362,Perú,2865,Juguetería,311.74,8,2023-12-28
2746,2192,Colombia,3231,Tecnología,698.98,6,2023-03-12
2747,2524,España,2317,Mascotas,527.21,8,2024-02-12
2748,4412,Argentina,3367,Deportes,590.91,5,2024-01-26
2749,4722,España,3113,Tecnología,358.57,1,2024-11-27
2750,1381,España,2498,Juguetería,307.06,9,2024-08-23
2751,4636,Ecuador,3050,Belleza,650.49,6,2023-03-02
2752,2650,España,2617,Juguetería,37.64,9,2024-07-07
2753,1427,México,3905,Deportes,217.0,4,2024-06-01
2754,4964,Chile,2853,Mascotas,370.01,9,2023-06-26
2755,4377,España,2828,Tecnología,172.97,8,2023-06-27
2756,4935,Argentina,3543,Ropa,393.01,6,2024-09-30
2757,4933,Chile,2580,Hogar,591.23,6,2024-03-27
2758,4931,Colombia,2575,Deportes,527.5,5,2023-11-25
2759,1872,Ecuador,3244,Hogar,444.11,5,2023-10-10
2760,4851,Argentina,2004,Belleza,318.58,6,2023-09-19
2761,2999,Argentina,3945,Hogar,607.71,3,2023-11-07
2762,2608,España,2217,Juguetería,146.93,4,2024-05-10
2763,1434,Perú,3557,Mascotas,116.65,1,2023-05-09
2764,1108,España,2038,Belleza,172.53,3,2023-05-08
2765,2544,Argentina,2523,Mascotas,495.09,2,2023-10-17
2766,4106,España,2239,Hogar,71.79,8,2024-03-04
2767,2041,Argentina,2552,Ropa,42.15,1,2024-03-11
2768,2545,México,3625,Deportes,147.05,3,2024-03-21
2769,1713,España,3550,Tecnología,292.63,8,2024-02-10
2770,3448,México,2584,Belleza,489.85,8,2024-03-03
2771,4450,Colombia,2848,Mascotas,61.12,2,2024-02-10
2772,2002,Ecuador,2502,Deportes,223.53,8,2023-09-30
2773,1363,Perú,3218,Ropa,582.4,4,2023-08-11
2774,4847,Colombia,2780,Mascotas,23.88,4,2023-11-10
2775,4154,Perú,3417,Tecnología,272.76,5,2024-11-20
2776,3703,Colombia,3753,Juguetería,328.48,7,2023-01-10
2777,1240,Ecuador,3880,Belleza,242.75,4,2023-07-21
2778,3858,España,3840,Hogar,273.4,2,2024-09-29
2779,1846,Perú,3166,Belleza,279.78,9,2023-12-03
2780,4332,México,3458,Ropa,415.83,7,2024-09-17
2781,2404,España,2314,Belleza,340.54,9,2024-12-31
2782,2107,Ecuador,3984,Ropa,46.16,5,2023-02-25
2783,4981,Ecuador,2536,Ropa,525.03,2,2023-06-19
2784,3128,México,3448,Juguetería,541.27,9,2023-06-12
2785,4124,Argentina,3838,Deportes,564.01,6,2023-03-30
2786,4106,España,2740,Mascotas,132.11,5,2024-06-07
2787,3049,Perú,3885,Deportes,104.1,7,2023-10-25
2788,3405,Perú,2407,Tecnología,598.18,8,2024-02-20
2789,1192,México,2579,Tecnología,387.98,5,2023-05-23
2790,3046,Colombia,2797,Tecnología,267.68,5,2023-08-12
2791,1315,México,2186,Juguetería,189.63,9,2023-09-15
2792,3853,Perú,2128,Belleza,604.05,3,2023-08-05
2793,1513,Chile,3645,Deportes,249.46,3,2023-06-09
2794,4010,Argentina,3345,Belleza,186.55,7,2023-06-12
2795,1837,México,3043,Tecnología,671.96,3,2024-08-26
2796,3891,México,2260,Belleza,565.66,7,2024-11-20
2797,4020,Perú,3006,Ropa,25.47,7,2023-04-21
2798,3964,Ecuador,2071,Hogar,165.83,4,2024-05-24
2799,2728,Chile,2373,Tecnología,542.32,5,2023-04-05
2800,1995,Ecuador,2114,Hogar,235.02,3,2023-11-21
2801,4836,Chile,3545,Juguetería,269.42,8,2024-11-10
2802,3628,Ecuador,2377,Ropa,586.17,6,2024-08-06
2803,3424,Perú,2270,Deportes,518.47,7,2023-09-21
2804,2668,España,3976,Tecnología,145.69,2,2023-03-23
2805,3668,Perú,3996,Hogar,585.23,7,2024-04-21
2806,2854,España,2046,Belleza,412.01,3,2024-01-18
2807,1367,Colombia,3497,Tecnología,514.71,5,2024-05-20
2808,3185,Ecuador,2918,Juguetería,230.75,2,2023-02-04
2809,4480,España,2579,Ropa,338.45,4,2024-02-08
2810,3562,Ecuador,3826,Ropa,472.73,4,2023-11-26
2811,2811,España,2017,Deportes,296.54,3,2023-12-27
2812,2238,Argentina,3484,Juguetería,203.8,7,2024-03-11
2813,2258,Colombia,2943,Ropa,494.45,4,2023-02-28
2814,3086,Colombia,2806,Deportes,252.9,8,2023-05-03
2815,1889,España,2524,Mascotas,428.31,4,2023-04-26
2816,1713,España,3409,Mascotas,230.11,9,2023-01-04
2817,4923,Perú,2427,Belleza,616.27,2,2023-12-20
2818,2645,Argentina,3569,Ropa,365.33,3,2023-10-20
2819,4419,México,2268,Tecnología,18.27,2,2024-12-08
2820,4067,Colombia,2657,Tecnología,287.84,6,2024-06-26
2821,3637,Ecuador,3649,Belleza,635.69,3,2024-12-11
2822,4136,México,2886,Ropa,454.48,4,2023-05-07
2823,2383,Argentina,2477,Ropa,502.27,8,2024-03-08
2824,4656,Perú,3345,Deportes,627.89,9,2024-03-27
2825,4971,México,2537,Deportes,556.48,6,2023-10-07
2826,3888,Argentina,2126,Hogar,526.59,7,2023-10-12
2827,3935,Argentina,3688,Juguetería,260.33,5,2023-06-18
2828,4042,España,2410,Tecnología,142.42,3,2023-11-30
2829,4081,Ecuador,2114,Mascotas,306.28,1,2024-07-08
2830,2299,España,3669,Belleza,459.32,6,2024-09-23
2831,2732,Chile,2443,Belleza,106.03,3,2024-09-19
2832,2468,Argentina,3333,Ropa,239.46,7,2023-01-20
2833,1708,Argentina,2697,Deportes,254.16,2,2023-06-05
2834,4566,Perú,3515,Ropa,367.27,1,2023-12-06
2835,3939,Argentina,3987,Tecnología,454.14,6,2024-02-04
2836,1535,México,3983,Mascotas,163.82,1,2023-06-07
2837,1380,Perú,2683,Juguetería,263.0,4,2023-05-06
2838,3198,Ecuador,3685,Belleza,647.31,8,2024-06-01
2839,4204,Ecuador,3517,Mascotas,465.83,7,2024-10-05
2840,2302,Argentina,2686,Belleza,36.46,6,2023-03-04
2841,1886,Colombia,3070,Belleza,101.21,7,2024-09-04
2842,4157,México,2732,Ropa,66.03,7,2024-12-21
2843,2845,Ecuador,3464,Hogar,510.99,8,2023-09-04
2844,2520,Perú,2694,Belleza,99.61,1,2024-08-11
2845,4413,México,3573,Ropa,187.84,7,2023-09-11
2846,3887,México,3008,Tecnología,39.37,7,2023-05-05
2847,3884,Colombia,2967,Mascotas,550.51,9,2024-12-19
2848,2550,Chile,2331,Tecnología,65.99,1,2024-10-23
2849,1469,Argentina,2491,Hogar,131.07,2,2023-02-16
2850,3498,Chile,2560,Mascotas,310.41,5,2024-09-13
2851,2992,Ecuador,3876,Tecnología,598.55,8,2023-05-10
2852,2780,Argentina,2906,Hogar,376.99,8,2024-08-12
2853,1589,México,3197,Tecnología,332.32,4,2023-04-13
2854,2033,Chile,2110,Juguetería,504.99,4,2024-02-13
2855,4718,Chile,3439,Deportes,551.04,2,2023-04-04
2856,1776,Colombia,3566,Deportes,415.1,5,2024-05-29
2857,2970,España,2441,Tecnología,585.59,9,2023-09-12
2858,3689,Colombia,3079,Mascotas,243.2,8,2024-01-19
2859,3680,Perú,3755,Tecnología,551.47,5,2024-07-16
2860,4951,Ecuador,3717,Juguetería,373.36,9,2023-08-20
2861,3249,España,2838,Tecnología,125.43,2,2024-09-14
2862,2027,Perú,2554,Ropa,140.78,4,2023-07-04
2863,2547,Chile,2959,Ropa,125.62,4,2023-04-13
2864,4917,México,2372,Hogar,661.41,6,2024-03-02
2865,4726,España,3399,Belleza,554.79,8,2023-06-20
2866,2478,Ecuador,3519,Belleza,61.15,2,2024-12-15
2867,3657,España,3757,Ropa,456.14,1,2023-12-11
2868,3826,México,3767,Ropa,192.11,8,2024-08-11
2869,1810,Chile,2703,Ropa,256.33,7,2023-10-01
2870,2578,México,3915,Hogar,239.27,2,2024-01-09
2871,1959,Perú,3575,Ropa,15.45,9,2023-05-08
2872,4781,Argentina,3271,Belleza,523.57,2,2024-04-05
2873,2892,España,2463,Juguetería,500.81,7,2023-10-29
2874,4305,Colombia,3100,Mascotas,69.31,7,2023-07-27
2875,3509,Colombia,3196,Juguetería,95.09,5,2023-01-07
2876,1706,Perú,2651,Tecnología,532.57,7,2024-03-28
2877,1827,Chile,2741,Ropa,517.8,9,2024-01-25
2878,2397,Ecuador,3882,Ropa,89.28,4,2023-10-23
2879,4905,México,2523,Ropa,635.31,4,2024-01-02
2880,4262,Argentina,3940,Tecnología,215.49,1,2023-10-09
2881,4163,Colombia,2940,Hogar,588.6,5,2023-05-19
2882,3343,España,3953,Mascotas,368.07,1,2023-11-24
2883,3333,Colombia,3730,Tecnología,433.83,3,2023-01-15
2884,4921,Perú,2359,Juguetería,207.43,7,2023-11-15
2885,3388,Ecuador,2922,Deportes,57.4,7,2024-02-05
2886,1132,España,3998,Tecnología,194.32,8,2023-07-13
2887,2835,Ecuador,2017,Juguetería,266.09,6,2023-03-04
2888,2859,Perú,3979,Mascotas,26.22,4,2023-08-19
2889,2335,España,2560,Ropa,397.98,4,2024-06-18
2890,2318,México,2332,Belleza,317.21,4,2023-02-09
2891,4266,Ecuador,3931,Belleza,505.88,4,2024-10-09
2892,2615,Chile,2176,Mascotas,282.99,9,2024-04-08
2893,2827,México,2828,Belleza,380.18,4,2023-05-06
2894,1708,Colombia,3233,Belleza,488.44,7,2024-03-10
2895,1600,Argentina,2654,Mascotas,664.29,2,2023-04-01
2896,3070,Perú,3020,Ropa,660.05,4,2023-03-10
2897,3721,Argentina,3144,Juguetería,351.84,1,2023-10-11
2898,4833,España,2304,Deportes,657.64,3,2024-08-07
2899,3490,México,2100,Hogar,595.47,7,2023-12-09
2900,3854,España,2233,Belleza,604.1,5,2023-11-03
2901,1883,Ecuador,3098,Mascotas,569.69,3,2024-04-16
2902,3027,Chile,2993,Belleza,135.95,1,2023-04-24
2903,4398,Ecuador,3550,Deportes,190.34,1,2023-04-11
2904,4874,Ecuador,3186,Deportes,456.19,2,2024-04-01
2905,3836,Ecuador,3290,Tecnología,290.22,6,2023-07-08
2906,2432,Perú,2391,Ropa,245.31,9,2024-06-02
2907,2243,Ecuador,3734,Hogar,390.94,6,2023-04-22
2908,4437,México,2034,Juguetería,135.71,4,2023-09-04
2909,2404,España,3533,Tecnología,437.39,3,2024-11-04
2910,2867,Perú,3859,Mascotas,58.91,3,2024-12-16
2911,3391,Ecuador,2110,Belleza,596.77,5,2023-02-14
2912,2515,Chile,3479,Ropa,224.57,5,2023-11-18
2913,2105,Perú,3039,Hogar,606.76,8,2023-02-15
2914,4780,México,2959,Tecnología,650.1,4,2024-10-01
2915,2789,Argentina,3674,Hogar,413.51,9,2024-05-12
2916,2331,Ecuador,2187,Ropa,591.79,5,2023-03-10
2917,1159,México,2545,Hogar,608.73,5,2024-04-19
2918,3462,Chile,2576,Juguetería,632.52,7,2023-09-04
2919,1400,España,3435,Belleza,324.99,9,2024-07-26
2920,2111,Colombia,3141,Juguetería,326.42,3,2023-07-14
2921,4232,España,3208,Deportes,567.49,5,2023-07-17
2922,2358,Ecuador,2390,Hogar,669.28,8,2024-12-25
2923,4427,México,3978,Juguetería,429.32,2,2024-02-08
2924,2074,España,2362,Tecnología,547.37,7,2024-01-11
2925,4096,Chile,2845,Belleza,232.14,5,2023-10-21
2926,1698,Ecuador,2939,Tecnología,487.43,1,2024-08-25
2927,4449,Colombia,3865,Juguetería,423.87,9,2024-07-23
2928,1695,Perú,2551,Mascotas,292.7,6,2024-07-11
2929,3494,Argentina,2328,Deportes,602.34,7,2023-11-11
2930,3701,Ecuador,3987,Deportes,640.25,3,2023-04-25
2931,2809,Perú,2863,Belleza,72.85,1,2024-12-24
2932,4005,Ecuador,3501,Deportes,32.45,2,2024-12-08
2933,2573,Argentina,2423,Mascotas,603.23,4,2024-12-22
2934,4535,Colombia,2584,Tecnología,420.57,8,2023-04-16
2935,4625,Chile,3673,Tecnología,349.16,3,2023-05-16
2936,1129,Argentina,3041,Hogar,213.65,6,2024-07-29
2937,3492,Perú,3488,Belleza,439.47,9,2024-10-31
2938,2878,Argentina,3036,Deportes,335.52,1,2023-07-16
2939,3408,España,3656,Tecnología,545.13,3,2023-06-26
2940,2205,México,2394,Juguetería,327.45,8,2024-06-25
2941,4862,España,2878,Deportes,319.93,6,2023-02-20
2942,4513,España,3792,Juguetería,501.82,9,2023-07-18
2943,4421,México,2605,Hogar,452.6,7,2023-03-05
2944,4584,Ecuador,3090,Tecnología,49.24,5,2024-04-05
2945,3842,Perú,2927,Deportes,650.0,2,2023-02-22
2946,4896,Colombia,3667,Belleza,87.74,6,2023-10-03
2947,1528,México,3017,Tecnología,61.53,9,2023-02-03
2948,2754,Argentina,2034,Hogar,489.78,4,2023-12-28
2949,1226,Perú,3473,Belleza,619.61,2,2024-06-21
2950,2943,Colombia,2493,Juguetería,587.76,9,2024-02-28
2951,2348,Chile,3583,Tecnología,40.97,8,2023-06-12
2952,2349,España,2728,Juguetería,606.91,7,2024-10-08
2953,4287,España,2097,Ropa,235.4,4,2023-09-19
2954,2044,España,2248,Mascotas,173.4,2,2023-04-29
2955,1108,Ecuador,3005,Ropa,50.8,3,2023-06-27
2956,2329,Colombia,3894,Juguetería,582.03,2,2024-04-27
2957,2077,Argentina,3231,Mascotas,380.18,1,2023-02-10
2958,1616,México,2328,Tecnología,29.06,2,2024-07-06
2959,4354,Ecuador,3136,Mascotas,448.65,7,2023-08-05
2960,2586,México,2346,Tecnología,79.97,3,2024-08-25
2961,3018,Argentina,2046,Belleza,325.58,9,2024-11-06
2962,4191,Perú,3184,Juguetería,673.88,7,2023-08-07
2963,1978,Chile,3667,Tecnología,147.85,6,2023-07-18
2964,2125,Argentina,2417,Mascotas,679.24,4,2024-07-21
2965,2626,Perú,2427,Belleza,669.44,7,2023-11-01
2966,1224,Perú,3637,Mascotas,37.12,9,2023-06-23
2967,2503,Argentina,2175,Ropa,309.73,8,2023-07-14
2968,3160,Colombia,2669,Belleza,321.96,8,2024-05-21
2969,2801,Argentina,3073,Belleza,579.3,7,2023-05-09
2970,1864,Ecuador,2214,Ropa,299.25,7,2024-05-24
2971,2554,México,2623,Mascotas,100.97,7,2023-03-12
2972,3819,México,2615,Ropa,474.16,1,2024-05-21
2973,3416,México,3959,Ropa,432.61,1,2023-05-09
2974,2766,España,3111,Deportes,384.86,1,2024-10-26
2975,3267,Ecuador,3358,Juguetería,123.55,7,2023-02-11
2976,3952,Colombia,2565,Hogar,254.67,6,2024-06-22
2977,2894,México,2465,Hogar,418.27,3,2023-02-17
2978,4570,México,3925,Ropa,319.84,7,2024-01-27
2979,3358,Ecuador,2793,Hogar,338.32,2,2023-07-14
2980,4414,Perú,3179,Belleza,444.57,7,2023-11-20
2981,1687,México,2665,Belleza,473.5,1,2023-06-17
2982,2104,Colombia,3848,Tecnología,445.96,3,2024-08-01
2983,1541,México,2831,Tecnología,264.32,5,2023-04-22
2984,1072,Chile,3961,Juguetería,279.31,8,2024-07-21
2985,3780,México,2842,Deportes,175.77,2,2024-04-19
2986,3668,Colombia,3268,Juguetería,580.32,3,2024-12-17
2987,3406,Colombia,3031,Juguetería,436.66,1,2023-05-28
2988,2009,Chile,2742,Deportes,60.87,1,2024-08-13
2989,3014,Perú,2765,Juguetería,114.62,4,2024-03-14
2990,4375,México,3060,Juguetería,183.82,1,2023-08-17
2991,3885,México,2226,Mascotas,183.72,2,2023-09-20
2992,4285,Perú,2605,Hogar,636.53,9,2023-06-16
2993,4217,México,2270,Mascotas,649.25,9,2023-11-09
2994,1936,Chile,3249,Mascotas,249.24,2,2024-09-22
2995,3352,Perú,3568,Ropa,573.98,9,2024-01-01
2996,3382,Argentina,2245,Belleza,682.88,9,2024-02-04
2997,4209,Argentina,2175,Ropa,252.27,6,2024-05-13
2998,2845,Colombia,3587,Deportes,630.51,1,2024-12-14
2999,3855,España,2852,Juguetería,387.34,8,2024-03-05
3000,3572,Colombia,3101,Tecnología,121.41,2,2024-06-22
3001,3439,Colombia,3972,Deportes,571.38,7,2023-10-16
3002,3852,Argentina,3793,Belleza,299.46,4,2024-08-12
3003,4619,Ecuador,3852,Belleza,300.12,1,2024-11-12
3004,3897,Colombia,2532,Mascotas,438.42,5,2023-08-04
3005,1435,Colombia,3399,Hogar,385.67,3,2024-07-11
3006,1947,Chile,2914,Belleza,179.85,7,2024-08-29
3007,3385,Perú,3123,Mascotas,692.57,5,2024-07-05
3008,1800,Perú,3692,Mascotas,409.97,8,2023-04-01
